timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_histograma,bb_upper,bb_lower,bb_middle,volume_ma,retorno_futuro,target
2017-10-05,4208.59,4355.0,4110.0,4292.43,779.138638,55.33584182993051,63.707091077008045,9.796504146101324,53.91058693090672,4547.059939554024,3472.8570604459755,4009.9585,852.80241065,0.11430122331639647,1
2017-10-06,4318.99,4417.0,4292.0,4369.0,506.529176,57.37818294003371,73.58325240804425,22.55385379848991,51.029398609554335,4583.564225240896,3501.7577747591035,4042.661,813.2506718,0.1035545891508356,1
2017-10-07,4369.0,4479.5,4312.56,4423.0,297.5975,58.80870439195925,84.79012236930521,35.00110751265297,49.78901485665224,4619.917527143483,3537.705472856518,4078.8115000000007,794.0219863,0.22767352475695235,1
2017-10-08,4425.0,4658.0,4425.0,4640.0,518.462004,64.0328901707329,109.91470570226738,49.983827150575856,59.93087855169153,4702.136371125797,3515.985628874202,4109.061,768.44476375,0.2176681034482757,1
2017-10-09,4640.0,4889.98,4550.0,4786.95,646.463145,67.0779419161255,140.06912619729792,68.00088695992028,72.06823923737764,4807.149201091118,3498.663798908882,4152.9065,755.65131455,0.2262484462967025,1
2017-10-10,4786.95,4960.0,4680.59,4783.06,1043.221773,66.91643666892281,161.78784167121285,86.7582779021788,75.02956376903404,4894.814406438501,3499.3045935615,4197.0595,771.7656494,0.19379434922413674,1
2017-10-11,4783.06,4881.61,4710.0,4821.43,753.429396,67.74148272136915,180.02104790665908,105.41083190307486,74.61021600358421,4951.334336530887,3563.928663469112,4257.6315,759.354415,0.19467046083838202,1
2017-10-12,4821.43,5439.99,4810.16,5430.0,1276.701482,77.37769234347725,240.8016961206804,132.48900474659598,108.3126913740844,5146.136105057985,3552.5398949420137,4349.338,781.24116785,0.03038674033149169,1
2017-10-13,5439.99,5846.17,5379.84,5649.98,1879.82762,79.73426842121364,303.22594533541724,166.63639286436023,136.589552471057,5377.408419958901,3508.2655800411003,4442.837,837.5929092999999,-0.02441070587860472,0
2017-10-14,5650.0,5900.0,5580.01,5869.99,970.759046,81.77867987421584,366.2289218388678,206.55489865926177,159.67402317960602,5606.605033870126,3500.065966129873,4553.335499999999,853.0490421000001,-0.03170192794195559,0
2017-10-15,5855.03,5922.3,5400.01,5709.99,1343.523375,75.79065079871992,398.6531464858581,244.97454822458104,153.67859826127705,5767.475212375857,3518.119787624142,4642.7975,883.8254752,0.052542999199648444,1
2017-10-16,5710.0,5788.91,5585.19,5760.02,1528.996462,76.37321479594762,423.50468264534175,280.6805751087332,142.82410753660855,5904.424402154767,3568.937597845233,4736.6810000000005,933.93889895,0.04599810417324934,1
2017-10-17,5760.0,5774.98,5508.63,5595.0,1429.869376,70.35910188945164,424.985006614791,309.5414614099448,115.44354520484626,6003.523707717908,3610.0382922820936,4806.781000000001,974.02381945,0.0634530831099196,1
2017-10-18,5595.0,5596.0,5037.95,5512.06,2317.804373,67.48279196844715,414.6853743217416,330.57024399230414,84.11513032943748,6071.085524641904,3676.232475358097,4873.659000000001,1047.4247718499998,0.07327024742110932,1
2017-10-19,5513.0,5710.0,5490.26,5683.9,1881.722107,70.20088131485625,415.5981367779368,347.57582254943065,68.02231422850616,6151.051152257725,3747.187847742274,4949.1195,1061.39539895,-0.03639578458452819,0
2017-10-20,5683.31,6110.0,5600.0,6010.01,1972.97722,74.54881594791476,437.591575890021,365.5789732175488,72.01260267247221,6286.879384680191,3774.5096153198087,5030.6945,1124.0266008,-0.053247831534390166,0
2017-10-21,6013.72,6171.0,5850.03,6024.97,1664.307693,74.7309622884609,451.0294945574378,382.6690774855266,68.36041707191123,6402.798506146683,3823.239493853317,5113.019,1170.8938012,-0.02708727180384296,0
2017-10-22,6003.27,6060.0,5720.03,5950.02,1362.092216,71.95263201721343,450.4389237748446,396.2230467433902,54.2158770314544,6484.397531091007,3898.642468908992,5191.52,1206.2105633,-0.030451998480677478,0
2017-10-23,5975.0,6080.0,5621.03,5915.93,1812.557715,70.66576867101413,442.12358856027913,405.40315510676805,36.72043345351108,6534.860705992402,4008.7722940075982,5271.8165,1242.7222709,-0.03317990577981822,0
2017-10-24,5909.47,5925.0,5450.0,5477.03,2580.418767,56.624317618838326,395.5583135225388,403.4341867899222,-7.875873267383383,6502.081961656693,4168.395038343308,5335.2385,1328.3199541999998,0.126519299693447,1
2017-10-25,5506.92,5704.96,5286.98,5689.99,2282.813205,60.70435775106132,371.55602323915264,397.0585540797683,-25.50253084061569,6477.34396480911,4332.8890351908885,5405.116499999999,1403.50368255,0.07566094140762991,1
2017-10-26,5670.1,5939.99,5650.0,5861.77,1972.965882,63.67267791912985,362.2198012423214,390.09080351227897,-27.87100226995756,6456.682385766194,4502.8276142338045,5479.754999999999,1476.82551785,0.1025679956736616,1
2017-10-27,5861.77,5980.0,5649.24,5768.83,1403.706416,60.988394874198974,343.36321932181545,380.74528667418633,-37.38206735237088,6401.236864199322,4692.856135800677,5547.0465,1532.1309636499998,0.17077119623909875,1
2017-10-28,5768.79,5850.02,5630.03,5719.64,1276.754412,59.557298052590944,320.7525842636205,368.7467461920732,-47.99416192845263,6348.956294383233,4853.1007056167655,5601.028499999999,1570.04558405,0.2273464763516584,1
2017-10-29,5709.98,6189.88,5648.01,6169.98,1804.778173,67.15581288600478,335.3069575455056,362.0587884627597,-26.751830917254097,6357.540652670756,4982.819347329243,5670.179999999999,1627.96133545,0.15317067478338675,1
2017-10-30,6133.01,6248.68,6030.0,6120.5,1473.687043,65.69532858563585,338.9416721390562,357.43536519801904,-18.493693058962837,6318.204691557018,5155.899308442981,5737.052,1649.4845989499995,0.2020406829507393,1
2017-10-31,6120.52,6498.01,6100.0,6463.0,1511.774925,70.48088256684936,365.2487371666066,358.9980395917366,6.250697574870003,6317.646598655767,5320.614401344234,5819.1305,1687.4018754,0.13647067925112188,1
2017-11-01,6463.0,6774.67,6338.02,6753.98,1675.615188,73.82207454052805,404.9093865509658,368.1803089835825,36.72907756738334,6498.1045635746905,5272.554436425311,5885.329500000001,1707.3475607,0.03052126301825009,1
2017-11-02,6753.98,7300.0,6685.1,7019.98,2503.610803,76.44662206885853,452.5875661364207,385.0617604141501,67.5258057222706,6730.445719595601,5177.213280404399,5953.8295,1738.53671985,0.006276371157752703,1
2017-11-03,7010.31,7346.34,6923.0,7115.04,1891.497592,77.32166864211302,492.3677060835853,406.5229495480372,85.84475653554807,6941.234641580816,5090.929358419185,6016.082,1784.57364715,0.026417279453102127,1
2017-11-04,7115.02,7480.99,6901.0,7357.09,1399.191767,79.41842747776508,537.2322863147419,432.6648169013782,104.56746941336375,7179.963724054454,5016.910275945545,6098.437,1787.35706675,-0.03766434826813325,0
2017-11-05,7357.27,7590.25,7279.02,7345.01,1207.83233,79.02573511022334,565.2966464808642,459.1911828172754,106.10546366358876,7374.54144423132,4980.831555768679,6177.6865,1771.29886015,-0.11409514758999661,0
2017-11-06,7345.1,7401.0,6906.0,6960.12,1763.019261,67.5628595912844,550.1387902408651,477.38070430199343,72.75808593887166,7457.702359177945,5034.182640822053,6245.942499999999,1787.9563543999998,-0.10273817118095663,0
2017-11-07,6981.72,7198.49,6901.0,7064.04,1440.259494,68.87558364144863,540.2835035543585,489.96126415246647,50.322239401892034,7536.148417451386,5110.934582548614,6323.5415,1744.07911045,-0.1773786671649651,0
2017-11-08,7070.0,7770.02,6651.0,7303.0,2822.298802,71.71065816657101,545.4673843150249,501.0624881849782,44.40489613004672,7651.18821373317,5157.80478626683,6404.4965,1791.1079452,-0.11461180336847876,0
2017-11-09,7303.01,7392.0,7015.0,7079.99,1913.398308,65.69631651830178,525.5227053176541,505.95453161151335,19.56817370614073,7724.062651085971,5191.928348914027,6457.995499999999,1788.1289996,-0.0713277843612774,0
2017-11-10,7079.0,7279.91,6255.01,6506.98,3254.704105,53.32171917152421,458.1974701451527,496.4031193182413,-38.20564917308855,7732.528074994858,5231.663925005141,6482.096,1867.6488202,0.1126605583542597,1
2017-11-11,6503.0,6797.98,6100.0,6245.05,2754.156861,48.7970069171719,379.33345432458736,472.9891863195105,-93.65573199492314,7728.6458335087555,5265.049166491244,6496.8475,1937.25205245,0.25931737936445654,1
2017-11-12,6245.05,6630.0,5325.01,5811.03,4968.483069,42.379686228861225,278.5998413104744,434.1113173177033,-155.5114760072289,7734.097246320863,5249.107753679135,6491.602499999999,2095.04832015,0.32492690624553644,1
2017-11-13,5839.94,6697.47,5699.99,6465.99,2621.243039,52.52595790697986,248.7500893329161,397.0390717207459,-148.28898238782978,7693.557551735019,5388.54344826498,6541.050499999999,2097.08953375,0.2004256115459504,1
2017-11-14,6465.99,6684.98,6311.07,6574.99,1254.292531,53.97836809417841,231.2239293581015,363.87604324821706,-132.65211389011557,7669.648155182112,5500.952844817886,6585.300499999999,2045.66350005,0.22251136503629665,1
2017-11-15,6575.99,7298.0,6575.99,7240.06,1779.605845,61.6814968217938,267.9115940005331,344.6831533986803,-76.77155939814719,7720.918205085624,5587.511794914374,6654.214999999999,2035.9954982,0.13424474382808982,1
2017-11-16,7240.14,7940.0,7076.0,7864.5,2331.95675,67.22796571697569,343.41524471468347,344.42957166188097,-1.0143269471975032,7868.103561232227,5649.893438767773,6758.9985,2082.4080149,0.032425456163774014,1
2017-11-17,7876.98,7989.0,7451.0,7699.19,3982.395925,64.56362921549588,385.46984006377807,352.63762534226043,32.83221472151763,7931.133326702818,5784.818673297181,6857.976,2217.69009055,0.06581601441190577,1
2017-11-18,7680.01,7819.99,7422.0,7761.94,3954.266477,65.12857668322198,419.0314764191799,365.9163955576444,53.11508086153549,8030.77378270028,5844.374217299721,6937.5740000000005,2325.16450575,0.03324555459073375,1
2017-11-19,7761.94,8123.15,7650.33,8038.0,3867.340444,67.57752400525695,462.5727986187767,385.2476761698708,77.32512244890586,8159.052480092319,5907.8455199076825,7033.4490000000005,2444.8471758,0.012440905697934879,1
2017-11-20,8057.11,8319.99,7954.0,8212.0,3886.634348,69.05276207513424,505.2952271384757,409.2571863635918,96.03804077488384,8324.687712356092,5917.110287643909,7120.899,2563.5901469499995,0.05942644909887962,1
2017-11-21,8212.49,8400.0,7801.0,8119.51,4544.474016,67.29984955977713,525.6307454699954,432.5318981848726,93.09884728512282,8455.263734499844,5923.087265500155,7189.175499999999,2707.03308835,0.12420823424073624,1
2017-11-22,8091.09,8322.68,8091.09,8205.92,3545.00571,68.11423488369263,542.4661430748038,454.51874716285886,87.94739591194491,8586.360138374364,5910.584861625637,7248.472500000001,2759.1028337,0.17598026790414734,1
2017-11-23,8233.03,8260.0,8000.0,8019.99,4093.952687,64.39784175830336,534.6422962629031,470.5434569828677,64.09883928003535,8671.123714253716,5916.316285746283,7293.719999999999,2869.22558845,0.234016501267458,1
2017-11-24,8019.97,8369.0,7850.0,8138.0,4411.789112,65.67784860454157,531.8336151850563,482.80148862330543,49.03212656175083,8758.56400612172,5906.966993878278,7332.765499999999,3019.8554557,0.19044974195133935,1
2017-11-25,8138.99,8734.78,8090.0,8700.01,4292.623682,71.02133031335958,568.4050061903326,499.9221921367109,68.48281405362172,8945.954806171203,5855.076193828796,7400.515499999999,3174.0950233,0.13091364262799687,1
2017-11-26,8700.04,9350.0,8604.72,9128.02,4147.380237,74.30254398204215,624.7235033461429,524.8824543785973,99.8410489675456,9211.687486331131,5806.1335136688685,7508.9105,3293.3130721,0.18130657031864517,1
2017-11-27,9128.0,9654.28,9112.04,9650.0,4521.625707,77.62929546891708,703.3677560654132,560.5795147159606,142.78824134945262,9564.305193058508,5712.11180694149,7638.208499999999,3447.3813827500003,0.12849844559585488,1
2017-11-28,9650.0,9939.0,9570.5,9896.8,4917.210985,79.01274058525334,776.6557859045524,603.7947689536791,172.86101695087336,9922.044421633658,5613.752578366342,7767.8985,3552.1269919000006,0.12818385740845528,1
2017-11-29,9896.79,11300.03,8520.0,9687.88,13352.538715,74.79596960433348,808.5584214092378,644.7474994447908,163.81092196444695,10181.920798123838,5614.665201876163,7898.293000000001,4124.084012249999,0.19520473003381555,1
2017-11-30,9687.88,10900.0,8850.8,9838.96,9389.574329,75.80169513518177,836.3909885834601,683.0761972725247,153.31479131093533,10403.699884659174,5726.0841153408255,8064.892,4430.827523450001,0.18914905640433544,1
2017-12-01,9837.0,10898.0,9380.0,10782.99,6134.923633,80.92395234194846,923.9728461862431,731.2555270552684,192.71731913097483,10757.42070271554,5826.157297284463,8291.789,4599.86586205,0.2566134254042709,1
2017-12-02,10775.04,11190.0,10620.0,10890.01,4765.439757,81.40451258518377,990.5987135823124,783.1241643606772,207.47454922163524,10983.092456123262,6108.38354387674,8545.738000000001,4589.7136964500005,0.5242410245720619,1
2017-12-03,10902.69,11825.0,10500.0,11165.41,5346.636524,82.61801980203535,1053.478823780575,837.195096244657,216.28372753591816,11276.168314482187,6285.249685517811,8780.708999999999,4725.9833707,0.422249608388765,1
2017-12-04,11165.41,11600.0,10802.0,11579.0,4663.424562,84.27741395114457,1123.731345174876,894.5023460307008,229.2289991441752,11594.103459141388,6467.715540858611,9030.9095,4896.43997225,0.26574574661024264,1
2017-12-05,11571.03,11853.0,11447.68,11699.99,5550.732055,84.73647380130457,1175.618063131382,950.7254894508372,224.89257368054476,11928.68136867975,6579.130631320247,9253.906,5084.99628275,0.2735036525672243,1
2017-12-06,11699.99,13615.23,11665.58,13550.05,6707.946319,89.69239288521312,1350.4558271926726,1030.6715569992043,319.7842701934683,12721.962595988114,6354.404404011884,9538.1835,5303.7957612,0.22419991070143674,1
2017-12-07,13541.01,16649.96,13050.0,16599.0,7487.065695,93.46071912496976,1715.2682539963334,1167.5908963986303,547.6773575977031,14300.468252470622,5665.879747529375,9983.174,5479.029249699999,-0.015001506114826202,0
2017-12-08,16599.0,17204.99,14015.0,15880.0,17589.013136,85.52063964574447,1924.1866139821504,1318.9100399153344,605.276574066816,15282.719402044091,5495.434597955907,10389.077,6160.76658265,0.009653022670025324,1
2017-12-09,15880.01,16269.3,12535.0,14656.07,13918.758687,73.9962527149956,1968.3055955780765,1448.7891510478828,519.5164445301937,15823.477408420624,5616.483591579376,10719.9805,6663.3374948,0.11455390155751166,1
2017-12-10,14664.01,15720.12,12368.0,14899.98,16553.037173,74.72715404242355,1999.8981242292664,1559.0109456841597,440.88717854510696,16330.256285500098,5778.502714499899,11054.3795,7296.657636050001,0.17717137875352873,1
2017-12-11,14946.26,17470.0,14901.08,16587.97,11820.401762,79.10441380214132,2136.513716486133,1674.5114998445545,462.002216641579,17091.995289350474,5863.609710649528,11477.802500000002,7660.454023350001,0.15159721171427232,1
2017-12-12,16587.97,16976.45,15875.0,16349.99,9436.802411,77.07751917477229,2200.21683045962,1779.6525659675676,420.5642644920522,17669.684133017934,6100.327866982066,11885.006,7955.0438584,0.15351874832950974,1
2017-12-13,16349.99,16546.0,14666.56,16033.29,12416.328801,74.34735802876318,2199.7891638524125,1863.6798855445368,336.1092783078757,18054.063638040152,6517.278361959848,12285.671,8371.1626641,0.1760686671294538,1
2017-12-14,16030.34,16445.0,15450.0,16334.98,11616.867151,75.24683255531626,2198.45171378862,1930.6342511933533,267.8174625952661,18391.237210855877,6999.802789144127,12695.52,8731.41656605,0.05878305330034084,1
2017-12-15,16334.98,17991.0,16298.45,17539.83,9181.273947,78.49054875440595,2268.463663581504,1998.200133670984,270.26352991052045,18896.01933227805,7379.002667721942,13137.511,8975.8490793,-0.05991221123579882,0
2017-12-16,17516.81,19539.0,17190.01,19102.66,4202.628709,81.8186830894323,2422.1350924667368,2082.9871254301343,339.1479670366025,19641.813804198697,7630.672195801301,13636.243,8978.6115029,-0.18897996404689188,0
2017-12-17,19120.19,19798.68,18510.0,18860.02,9177.183434,79.75536231649002,2495.5743590581096,2165.5045721557294,330.0697869023802,20220.31963669918,7973.168363300821,14096.744,9211.38938925,-0.293393644333357,0
2017-12-18,18860.04,19300.0,17029.98,18856.25,10624.633071,79.72172242586717,2524.3719114125142,2237.2780400070865,287.09387140542776,20684.59717372085,8404.835826279155,14544.7165,9496.760493550002,-0.2946635730858469,0
2017-12-19,18856.25,18950.0,16300.0,17295.2,13210.74822,67.10100961699297,2393.6381201071326,2268.550056027096,125.08806408003692,20748.713777039677,9101.451222960328,14925.0825,9489.6709688,-0.21943660668856102,0
2017-12-20,17295.2,17720.35,14777.66,16488.98,13450.496693,61.67089611661509,2199.619587088873,2254.7639622394518,-55.14437515057807,20623.01733632775,9892.149663672248,15257.5835,9692.717087,-0.16918208403430657,0
2017-12-21,16480.52,17309.5,14022.0,15492.64,20324.2173,55.67469262827107,1943.0637610821032,2192.4239220079817,-249.3601609258785,20450.154372661487,10535.977627338514,15493.066,10402.18177035,0.01267505086286147,1
2017-12-22,15514.03,15699.34,10961.0,13326.61,36076.271175,45.35120349975461,1547.1265895829856,2063.3644555229826,-516.2378659399969,20220.80919402957,11008.982805970423,15614.896,11967.72334125,0.16008422246918008,1
2017-12-23,13326.61,14950.0,12978.18,13300.0,13141.538875,45.24021998477876,1217.1655966468352,1894.1246837477531,-676.9590871009182,19997.258221782675,11445.992778217324,15721.6255,12357.4684588,0.06632406015037606,1
2017-12-24,13300.0,13819.99,11640.0,13500.0,28557.534988,46.30383085226646,960.7327321339326,1707.446293424989,-746.7135612910567,19792.46952326444,11842.881476735562,15817.6755,13552.1739801,0.06510370370370366,1
2017-12-25,13500.0,14300.0,12708.0,13699.34,15748.207607,47.40044113737483,764.7770379185931,1518.91244232371,-754.135404405117,19559.81485287621,12275.471147123795,15917.643000000002,14062.047757699998,-0.0919263263777671,0
2017-12-26,13699.34,16050.0,13533.0,15689.01,15034.668104,56.868748595171056,761.255202987275,1367.380994456423,-606.125791469148,19504.392660163365,12544.789339836638,16024.591,14478.38384695,-0.12573451097296773,0
2017-12-27,15709.98,16498.05,14200.15,15459.99,14959.864723,55.62750541094501,731.5512559272684,1240.215046750592,-508.6637908233236,19445.25633189672,12490.024668103282,15967.6405,14852.02379835,-0.1345401905175877,0
2017-12-28,15459.97,15539.99,13150.0,14182.11,21717.858014,49.17761922494655,598.0030209836477,1111.7726415972031,-513.7696206135554,19446.602230486256,12318.889769513744,15882.746,15058.466042249998,0.03476210521565548,1
2017-12-29,14199.14,14981.0,13850.0,14378.9,18072.008116,50.136452885772,502.25471131575614,989.8690555409138,-487.61434422515765,19453.8096408609,12283.9653591391,15868.8875,15266.1285137,0.03759745182176655,1
2017-12-30,14378.99,14398.85,11750.0,12440.01,19221.158039,41.77407262783859,266.84524121908,845.264292676547,-578.419051457467,19613.037311781656,11878.740688218346,15745.889,15399.534557,0.21057298185451634,1
2017-12-31,12345.1,14050.11,12149.98,13716.36,11768.989718,47.93090883610088,181.1837448046572,712.4481831021691,-531.2644382975119,19546.209124464407,11658.4078755356,15602.308500000005,15396.9639548,0.23650808231921583,1
2018-01-01,13715.65,13818.55,12750.0,13380.0,8609.915844,46.53442853091374,85.17312801495791,586.9931720847269,-501.820044069769,19496.341525335534,11411.276474664464,15453.809,15355.61962645,0.2757690582959642,1
2018-01-02,13382.16,15473.49,12890.02,14675.11,20078.092111,52.29742046642404,112.2941190997808,492.0533614877377,-379.7592423879569,19432.841742837387,11338.958257162612,15385.9,15738.70779195,0.10050486844732331,1
2018-01-03,14690.0,15307.56,14150.0,14919.51,15905.667639,53.319969535570806,151.7593500739331,423.9945592049768,-272.2352091310437,19342.663622591263,11287.589377408738,15315.126500000002,15953.147816350003,-0.0011374368193056705,0
2018-01-04,14919.51,15280.0,13918.04,15059.54,21329.649574,53.92932600991123,192.1204358790492,377.6197345397913,-185.4992986607421,19087.615644066525,11294.608355933471,15191.112,16560.5665977,-0.0437954944174922,0
2018-01-05,15059.56,17176.24,14600.0,16960.39,23251.491125,61.31220455067805,373.1877203602198,376.733331703877,-3.545611343657185,18648.10776006636,11519.889239933647,15083.998500000002,17513.009718499998,-0.12106443307023007,0
2018-01-06,16960.39,17143.13,16011.21,17069.79,18571.457508,61.692689062570544,519.5237669439266,405.2914187518869,114.2323481920397,18251.453608020987,11737.520391979013,14994.487,17982.7234222,-0.22443216934713317,0
2018-01-07,17069.79,17099.96,15610.0,16150.03,12493.125558,56.6484793287286,554.8828488320851,435.20970476792655,119.67314406415852,17655.42499646218,12062.927003537823,14859.176,18076.14804655,-0.14922696738024632,0
2018-01-08,16218.85,16322.3,12812.0,14902.54,26600.609912,50.6048376315345,476.7475101537802,443.5172658450973,33.23024430868293,17303.776556648798,12175.3094433512,14739.543,18745.64113115,-0.04647127268237505,0
2018-01-09,14902.54,15500.0,14011.05,14400.0,14315.004253,48.36626470551616,370.0086834382564,428.81554936372913,-58.80686592547272,17072.840353707816,12197.347646292186,14635.094,18788.86650915,-0.06423680555555555,0
2018-01-10,14401.0,14955.66,13131.31,14907.09,17411.001655,50.7344810143168,322.6163983085644,407.5757191526962,-84.95932084413181,17015.567095678056,12196.065904321944,14605.8165,18643.2057269,-0.09171206452768443,0
2018-01-11,14940.0,14968.68,11400.0,13238.78,33554.723751,43.64241192251847,148.72459202964637,355.8054937280863,-207.0809016984399,17020.78539002455,12182.064609975449,14601.425,18517.1283557,-0.17666129356330418,0
2018-01-12,13238.76,14109.78,12500.0,13740.01,16417.162137,46.0810972680155,50.773865263774496,294.7991680352239,-244.0253027714494,17002.718328371226,12244.132671628777,14623.4255,18680.9095188,-0.20023420652532276,0
2018-01-13,13749.95,14580.0,13706.15,14210.0,12221.508528,48.33848794629889,10.945303093774784,238.0283950469341,-227.08309195315928,16990.8261241988,12327.024875801202,14658.9255,17864.108195800003,-0.22857353976073191,0
2018-01-14,14210.0,14339.5,12569.2,13474.99,17017.894329,45.154605341142336,-79.01742000914419,174.61923203571845,-253.6366520448626,17000.03386585782,12295.382134142175,14647.708,17927.5925319,-0.1484238578284659,0
2018-01-15,13477.98,14249.99,13147.79,13539.93,14652.094705,45.4961870370006,-143.42015269651347,111.01135508927204,-254.43150778578556,16888.83314048808,12191.674859511912,14540.253999999995,17908.46386195,-0.05465242434783635,0
2018-01-16,13500.0,13542.93,9035.0,10900.0,63401.169175,35.74893240446585,-402.8364230048901,8.241799470439616,-411.0782224753297,17103.131757440526,11521.377242559473,14312.2545,20330.52908455,0.05779816513761471,1
2018-01-17,10899.99,11680.99,9037.94,10988.79,72331.796646,36.243683604264056,-594.4090972008562,-112.28837986381954,-482.12071733703664,17297.857753696855,11007.319246303148,14152.588500000002,22861.22601615,-0.0208157586049057,0
2018-01-18,10972.59,11878.82,10435.33,10961.97,48464.434937,36.1531245775355,-739.8672425429831,-237.80415239965228,-502.0630901433309,17417.106678677326,10546.37732132267,13981.741999999998,24380.8473572,-0.014850432905764155,0
2018-01-19,10960.0,11795.0,10360.0,11474.98,34129.375421,39.27844151907832,-804.4747667564097,-351.1382752710038,-453.33649148540593,17479.446122883455,10387.534877116546,13933.4905,25126.2582263,-0.01089239371223305,0
2018-01-20,11474.98,13099.0,11412.45,12799.94,28768.857827,46.55495715983369,-740.2305789833808,-428.95673601347926,-311.2738429699016,17467.189193995102,10308.149806004898,13887.6695,25976.25163175,-0.12692793872471275,0
2018-01-21,12799.8,12799.8,10965.0,11530.0,41379.773426,41.43031115245925,-782.766892506128,-499.71876731200905,-283.04812519411894,17515.238272173276,10075.100727826724,13795.1695,27614.744510850003,-0.03824804856895059,0
2018-01-22,11530.0,11926.35,9900.24,10760.05,43752.606791,38.65228030235689,-868.5931564626262,-573.4936451421326,-295.09951132049366,17520.27938217413,9678.553617825875,13599.4165,28798.470244850003,0.06793184046542544,1
2018-01-23,10760.05,11399.0,9905.0,10799.18,37473.922552,38.87659535312394,-922.815976867716,-643.3581114872493,-279.4578653804667,17445.9461217807,9340.853878219295,13393.4,29876.8829905,0.10007889487905564,1
2018-01-24,10799.14,11570.48,10500.0,11349.99,27158.587762,42.08667033126004,-910.842562918795,-696.8550017735585,-213.98756114523653,17277.98673079966,9137.858269200342,13207.9225,30168.3298999,-0.008721593587307064,0
2018-01-25,11349.96,11794.05,10950.21,11175.27,20839.954183,41.344924136690885,-905.0194885950676,-738.4878991378604,-166.53158945720736,16692.37548164271,9144.957518357294,12918.6665,30047.7530528,-0.08391385622002867,0
2018-01-26,11184.7,11643.0,10311.15,11089.0,33056.87196,40.961054512161326,-897.0255757933428,-770.1954344689568,-126.83014132438598,15952.24633405,9287.00766595,12619.627,30772.0237754,-0.07249526557850117,0
